Location[0]	Station-No.[1]	GeoX[2]	GeoY[3]	North[4]	East[5]	VehicleCount[6]	OpenParkingSpots (used only for onewaycarsharing)[7]	
5163	5163	4590009.786304526	5826659.920622085	-	-	1	
10085	10085	4583619.227116411	5821506.362519252	-	-	1	
1256	1256	4595697.567828365	5823551.52070594	-	-	1	
5719	5719	4597382.0984596545	5816709.191296423	-	-	1	
10932	10932	4582978.766047772	5825637.807459113	-	-	1	
6585	6585	4596988.403849573	5822710.663694385	-	-	1	
4288	4288	4534167.967193531	5795884.8594689155	-	-	1	
11378	11378	4607996.213214171	5821843.481545774	-	-	1	
6304	6304	4610161.928843186	5823001.807018729	-	-	1	
11672	11672	4608275.234075422	5817606.527707272	-	-	1	
8257	8257	4605989.661313316	5824380.180838165	-	-	1	
10048	10048	4595676.328751798	5824194.085923122	-	-	1	
1310	1310	4606088.389763862	5808432.843108284	-	-	1	
11130	11130	4611522.262326159	5803009.865839732	-	-	1	
2406	2406	4605975.329753515	5814586.734942739	-	-	1	
3221	3221	4623327.337780108	5816261.474300296	-	-	1	
4343	4343	4595569.511306027	5797259.12762233	-	-	1	
11779	11779	4602507.647974357	5821596.565976355	-	-	1	
10712	10712	4599920.163837739	5824482.447394737	-	-	1	
3891	3891	4615718.303435424	5818036.987916572	-	-	1	
9661	9661	4582703.516578888	5829620.684189161	-	-	1	
6551	6551	4591058.386185497	5819132.224297255	-	-	1	
987	987	4592832.009562202	5813992.827626079	-	-	1	
9629	9629	4583248.470991421	5824676.955364579	-	-	1	
11855	11855	4581861.74971432	5830553.676923777	-	-	1	
2976	2976	4591144.103782211	5830979.93079073	-	-	1	
6197	6197	4602881.538949727	5814243.95123282	-	-	1	
4994	4994	4605054.7401301535	5809130.605340057	-	-	1	
1836	1836	4597177.8660445055	5820614.280657327	-	-	1	
4135	4135	4576506.838185756	5795427.42043843	-	-	1	
10078	10078	4592437.81193761	5828650.733844117	-	-	1	
4393	4393	4594778.0760347545	5803152.6281274585	-	-	1	
2291	2291	4610304.274451337	5815079.347507814	-	-	1	
75	75	4601617.074815207	5820137.530420276	-	-	1	
6312	6312	4616326.362642979	5809466.12430256	-	-	1	
9244	9244	4571285.142581872	5801772.3482309235	-	-	1	
5795	5795	4585964.200443185	5811808.961984641	-	-	1	
5391	5391	4600464.934113479	5828590.06873895	-	-	1	
9703	9703	4586971.937836848	5828632.026186931	-	-	1	
5559	5559	4596547.790645581	5824630.3464044845	-	-	1	
1807	1807	4567197.545864575	5835501.393290304	-	-	1	
8269	8269	4618111.442674713	5812819.422252882	-	-	1	
3062	3062	4613069.908883012	5826489.882569058	-	-	1	
5394	5394	4597325.7275346955	5823638.640401552	-	-	1	
8080	8080	4598663.407809024	5829603.723638714	-	-	1	
887	887	4603401.549076983	5808735.649029739	-	-	1	
9105	9105	4610960.202622521	5798240.268071365	-	-	1	
105	105	4567555.389582033	5811503.795179844	-	-	1	
1721	1721	4602347.524592985	5809589.794347455	-	-	1	
9738	9738	4603961.828534694	5827962.167748522	-	-	1	
4659	4659	4604340.115787114	5830459.420389453	-	-	1	
5663	5663	4608700.617380096	5813425.785199175	-	-	1	
9162	9162	4592580.150772793	5822143.929686041	-	-	1	
2421	2421	4597549.887705827	5817238.854253672	-	-	1	
10664	10664	4606862.630345558	5813233.475298778	-	-	1	
5399	5399	4579435.129337894	5810411.012379093	-	-	1	
10976	10976	4596029.800026723	5823947.608054213	-	-	1	
11456	11456	4588933.315430021	5821137.470963896	-	-	1	
7775	7775	4591838.489556147	5825068.702220793	-	-	1	
5262	5262	4605370.083328785	5816572.336364682	-	-	1	
683	683	4607002.376123875	5813205.241831444	-	-	1	
11463	11463	4600002.998300173	5818602.868033285	-	-	1	
5187	5187	4604692.683250561	5840310.782309355	-	-	1	
7913	7913	4596820.501947968	5846704.727255921	-	-	1	
6203	6203	4582057.668646531	5821430.021542652	-	-	1	
3998	3998	4561038.205409279	5870288.602667758	-	-	1	
1139	1139	4608446.535003872	5823009.44322945	-	-	1	
9651	9651	4609236.196630167	5822914.473958176	-	-	1	
544	544	4592365.429004387	5832484.236521292	-	-	1	
11396	11396	4605942.055346012	5825564.825751978	-	-	1	
366	366	4589173.85480181	5810893.850939131	-	-	1	
5152	5152	4580196.957503147	5827891.487239695	-	-	1	
8346	8346	4577137.153203083	5814411.231544394	-	-	1	
8536	8536	4594739.039540827	5819203.067497747	-	-	1	
10924	10924	4566352.909866559	5806790.225993419	-	-	1	
10083	10083	4603629.943488899	5827004.529244016	-	-	1	
8861	8861	4606475.074795097	5819877.513663519	-	-	1	
6951	6951	4604202.461657528	5823042.010762178	-	-	1	
5448	5448	4592708.181123955	5810232.440824744	-	-	1	
9863	9863	4608202.581995718	5822914.262623532	-	-	1	
3456	3456	4584393.139606865	5835429.622789972	-	-	1	
9206	9206	4607001.692086796	5807620.058486614	-	-	1	
472	472	4597769.863680146	5822060.56822649	-	-	1	
6594	6594	4583503.290163128	5816479.664821411	-	-	1	
3355	3355	4591278.776817215	5833800.517469618	-	-	1	
4936	4936	4577617.403381963	5822793.33352638	-	-	1	
2163	2163	4579168.155557174	5824508.262440365	-	-	1	
10693	10693	4602324.935386219	5819072.0066033015	-	-	1	
6256	6256	4593972.35627323	5808538.982744703	-	-	1	
852	852	4592844.076518139	5824177.187697265	-	-	1	
265	265	4590543.487158194	5811260.1848559715	-	-	1	
5275	5275	4601835.97022081	5810636.941242411	-	-	1	
10950	10950	4597788.370761077	5817420.167903692	-	-	1	
4262	4262	4527112.559885869	5795818.763725845	-	-	1	
1182	1182	4594886.015326496	5825702.163528096	-	-	1	
11240	11240	4609409.159772175	5824116.062123023	-	-	1	
3708	3708	4582442.78666622	5849857.299689287	-	-	1	
1431	1431	4599225.09027403	5810950.826907341	-	-	1	
670	670	4599488.258196024	5821557.79504487	-	-	1	
6351	6351	4603198.730975781	5820226.584289888	-	-	1	
7739	7739	4586583.691867178	5822910.4490981	-	-	1	
11190	11190	4591332.181935842	5822851.529393443	-	-	1	
9586	9586	4593650.395981008	5807194.150577163	-	-	1	
12056	12056	4599893.575904071	5812008.164667858	-	-	1	
3911	3911	4616645.689114228	5817435.606566749	-	-	1	
7379	7379	4605539.230913725	5834080.926414198	-	-	1	
8496	8496	4607594.727563426	5816789.387864672	-	-	1	
8545	8545	4609570.880828353	5791110.944304044	-	-	1	
1156	1156	4582925.16420319	5823878.054032246	-	-	1	
2565	2565	4595650.714448628	5828103.805301284	-	-	1	
11119	11119	4611602.182916636	5803630.891720048	-	-	1	
7580	7580	4608479.89547393	5821055.560939725	-	-	1	
8791	8791	4594173.801374958	5826822.246485778	-	-	1	
9582	9582	4603020.37317439	5820423.087569567	-	-	1	
11857	11857	4605870.739627978	5814255.894899356	-	-	1	
4315	4315	4659825.019890586	5727245.909254382	-	-	1	
1983	1983	4578238.126455551	5824709.474709746	-	-	1	
10773	10773	4587743.74129504	5821609.771449953	-	-	1	
11877	11877	4594704.7585770115	5824333.424871812	-	-	1	
5771	5771	4589195.557490078	5815916.544329925	-	-	1	
6000	6000	4594980.567873351	5809307.822611903	-	-	1	
10279	10279	4612383.368479076	5812646.125006919	-	-	1	
2338	2338	4608938.920633359	5814149.786044112	-	-	1	
978	978	4604668.699035112	5825269.681172504	-	-	1	
1766	1766	4596856.829335206	5818467.090662621	-	-	1	
4159	4159	4567072.529681199	5794574.998470358	-	-	1	
7922	7922	4596406.2704705885	5824512.659554122	-	-	1	
6180	6180	4598450.4865159	5812765.563338717	-	-	1	
2395	2395	4613226.856152222	5806536.079373599	-	-	1	
7558	7558	4598548.179753178	5817247.825225473	-	-	1	
